REQ_NO,REQ_TYPE,CORP_NO,ERP_NUMBER,DESCRIPTOR,PART_NUMBER,PROPERTY_TERM,PROPERTY_VALUE,PROPERTY_UOM,PROP_FFT,DATA_TYPE,STATE,ORIGINATOR,BU_CDE,ORG_PLANT_CODE,ORG_PLANT_NAME,CREATE_DATE,UPDATED_BY,UPDATED_AT,ATTACHMENT,SHORT_FORMAT_DESCRIPTION,MATERIAL_TYPE,MATERIAL_GROUP,REVISION,USER_DETAIL,USER_PROFILE,DIVISION,PLANT,REQUEST_PLANT,REQUEST_DIVISION,MONTH,TASK_DURATION,SLA_DURATION,PURCHASE_ORDER_DESCRIPTION,ORIGINATING_DIVISION,PLANT_NAME,PLANT_GROUP,CATALOGUING_LEVEL
M-REQ-000112270,Creation Request,M000291846,737711,FLANGE,NULL,MATERIAL,CARBON STEEL,NULL,NULL,CONTROLLED_CONCEPT,Completed,Zwelethu Thabede,GX,3001,Generation Corporate,13:01.6,Zwelethu Thabede,01:29.3,NULL,FLANGE:BLIND;DIA 460 X THK 50 MM;S185,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,FLANGE: TYPE: BLIND; DIMENSIONS: DIA 460 X THK 50 MM; MATERIAL: CARBON STEEL; SPECIFICATION: S185; DRAWING NO: 514203704,GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000130082,Creation Request,M000300121,745986,"MODULE, ELECTRONIC",NULL,TYPE,EXOND INVERTER BRIDGE IFH43S220,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,57:27.8,Jabu Mchunu,25:08.8,NULL,"MOD, ELEC:400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: EXOND INVERTER BRIDGE IFH43S220; VOLTAGE: 400 V; MANUF P/N: 5044541432- UPS 1-DT582615-L15-1871; STATION 1 C&I UPS 1 -  UPS 1 - 01 BRS 10 - 60KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000127961,Creation Request,M000299408,745273,"MOTOR, ELECTRIC",NULL,ENCLOSURE RATING,IP 67,NULL,NULL,CONTROLLED_CONCEPT,Completed,Yvonne Pieterse,GX,3250,Lethabo Power Station,31:05.6,Yvonne Pieterse,30:31.1,M-REQ-000127961.pdf,MOTOR ELEC:0.18 KW;1400 RPM;VDOR 63-4/45,NON-STOCK MATERIAL,GX Plnt Motors,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MOTOR, ELECTRIC: POWER: 0.18 KW; SPEED: 1400 RPM; FRAME: VDOR 63-4/45; CURRENT: 0.40 A; POTENTIAL: 400 VAC; MOUNTING: FLANGED; ENCLOSURE RATING: IP 67; SHAFT SIZE: 11.6 MM; CONNECTION LOCATION: ACTUATOR COUPLING; POLES: 4; INSULATION CLASS: F; PHASE: 3; CASING MATERIAL: ALUMINIUM, CAST IRON; TEMPERATURE CLASS: -30 TO 70 DEG C; SPECIFICATION: IEC600 34-7/-6; TYPE: S4-25 PERCENT ED 1200CL; FOR ACTUATOR SAR07,5 WITH 8 AND 11 RPM OUTPUT SHAFT SPEED.",GENERATION,Lethabo Power Station,COAL FLEET,4
M-REQ-000114794,Creation Request,M000292746,738611,COUPLING,NULL,MATERIAL,CAST IRON,NULL,NULL,CONTROLLED_CONCEPT,Completed,DERICK MAHLALELA,GX,3240,Kriel Power Station,15:50.5,DERICK MAHLALELA,30:19.3,20240312135004 Signed.pdf,COUPLING:RIGID;OD 100 X ID 86 X THK 8MM,SPARE PARTS,GX Plnt Valves,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,COUPLING: TYPE: RIGID; SIZE: OD 100 X ID 86 X THK 8MM; MATERIAL: CAST IRON; FOR HP BYPASS MAIN VAVE. DATASHEET TO BE PROVIDED ON DELIVERY,GENERATION,Kriel Power Station,COAL FLEET,4
M-REQ-000111604,Creation Request,M000291565,737430,RELAY,NULL,ACTION,ONE,NULL,NULL,CONTROLLED_CONCEPT,Completed,Yvette Apolles,GX,3400,Koeberg Power Station,53:05.2,Yvette Apolles,20:32.3,TCV110.pdf,RELAY:THREE PHASE FILTER;110/125 V;NONE,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,RELAY: TYPE: THREE PHASE FILTER; COIL VOLTAGE: 110/125 V; CONTACT ARRANGEMENT: NONE; CONTACT RATING: 1.5 MA; ACTION: ONE; TERMINAL: 8 PIN; MOUNT: SLIDE IN HOUSING; ENCLOSURE RATING: TROPIC 2 PITCH; SUPPL P/N: TCV110 / 125 V; THE CLASSIFICATION IS 293/88Q FOR NON -SAFETY FUNCTION RELAYS OF  1/2 LGA /B/C/D001TB. ENGRAVE NSF IN CAPITAL LETTERS ON THE FRONT AND REAR OF THE PROTECTION RELAY FOR CLEAR IDENTIFICATION,GENERATION,Koeberg Power Station,NUCLEAR,4
M-REQ-000129622,Creation Request,M000299572,745437,"MODULE, ELECTRONIC",NULL,TYPE,EMIF-00,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,39:51.6,Jabu Mchunu,52:12.4,NULL,"MOD, ELEC:EMIF-00;400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: EMIF-00; VOLTAGE: 400 V; MANUF P/N: 6911690000-UPS 2-DT582 621-L15-1877; K1 AUXBAY C&I UPS 2 - UPS 2 - 10 BRS 20  - 100KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000111852,Creation Request,M000291671,737536,"JOINT, MIDSPAN",NULL,CONDUCTOR TYPE,19/2.7 (QUAD),NULL,NULL,CONTROLLED_CONCEPT,Completed,Chris Wolfaardt,ESK,ESK,Eskom,20:02.8,Chris Wolfaardt,31:39.8,NULL,JOINT MIDSPAN:COMPRESSION;19/2.7 (QUAD),SPARE PARTS,P&S Plnt L/hdware,NULL,System Process,NULL,Eskom Rotek Industries (ERI),NULL,NULL,NULL,-,NULL,NULL,"JOINT, MIDSPAN: TYPE: COMPRESSION; CONDUCTOR TYPE: 19/2.7 (QUAD); VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",ERI,Eskom Rotek Industries,CORPORATE,5
M-REQ-000112213,Creation Request,M000291831,737696,FLANGE,NULL,DIMENSIONS, DIA 230 X THK 6,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Zwelethu Thabede,GX,3001,Generation Corporate,42:29.0,Zwelethu Thabede,00:33.0,NULL,FLANGE:BLIND; DIA 230 X THK 6 MM,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,FLANGE: TYPE: BLIND; DIMENSIONS:  DIA 230 X THK 6 MM; MATERIAL: STAINLESS STEEL; DRAWING NO: 514096817,GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000119031,Creation Request,M000296149,742014,STICKER,NULL,DESIGNATION,ENGRAVED,NULL,NULL,CONTROLLED_CONCEPT,Completed,Louis Hattingh,ESK,ESK,Eskom,42:04.6,Louis Hattingh,05:48.4,NULL,STICKER:132 KV DAS2/ATL T FDR  2,NON-STOCK MATERIAL,T/S MRO Sgn & Lbl,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"STICKER: TYPE: 132 KV DAS2/ATL T FDR  2; DIMENSIONS: WD 35 X LG 300 MM; DESIGNATION: ENGRAVED; MATERIAL: TRAFFOLYTE; SHAPE: RECTANGULAR; WHITE BACKGROUND, BLACK LETTERING; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",TRANSMISSION,Power Delivery Projects,CORPORATE,4
M-REQ-000112823,Creation Request,M000292014,737879,MODULE,NULL,SPECIFICATION,CONSTRUCTION PRODUCTS REGULATION 305/2011/EU,NULL,NULL,CONTROLLED_CONCEPT,Completed,Lynn Marrie,GX,3200,Arnot Power Station,52:55.6,Lynn Marrie,50:14.9,R2185.pdf,MODULE:INTELLIGENT I\O UNIT SERIES;244G,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,MODULE: TYPE: INTELLIGENT I\O UNIT SERIES; INPUT: 12-13 VDC; OUTPUT: 5-13 (PEAK TO PEAK) V; POWER SOURCE: 24 VDC; APPLICATION: SUPERVISION OF RELAY OPEN CONTACTS; DIMENSIONS: W 150 X D 90 X HT 60 MM; SPECIFICATION: CONSTRUCTION PRODUCTS REGULATION 305/2011/EU; COMMERCIAL SIZE: 244G; MANUF P/N: SA4700-102APO; SPECIFICATION: PP2553/2023,GENERATION,Arnot Power Station,COAL FLEET,5
M-REQ-000119380,Creation Request,M000296458,742323,CONTACTOR,NULL,ENCLOSURE RATING,18KW 400V,NULL,NULL,CONTROLLED_CONCEPT,Completed,MOLEBOGENG MALOKA,ESK,ESK,Eskom,25:27.8,MOLEBOGENG MALOKA,00:23.1,20240502082406.pdf,CONTACTOR:SCHNEIDER;400 V;110 V;40 A;250,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"CONTACTOR: TYPE: SCHNEIDER; LINE VOLTAGE: 400 V; COIL VOLTAGE: 110 V; CURRENT: 40 A; POLE: 3P (3NO); ENCLOSURE RATING: 18KW 400V; SPECIFICATION: SCHNEIDER; CONTACT ARRANGEMENT: 3P; 3NO; MAXIMUM CURRENT RATING: 250 A; SUPPL P/N: LC1D 40A; LINE VOLTAGE 400V; COIL VOLTAGE 110 V, POLE3
ENCLOSURE RATING 18,5 KW 400 V AC
SPECIFICATION, LC1D 40A",GENERATION,Tutuka Power Station,COAL FLEET,4
M-REQ-000116025,Creation Request,M000293087,738952,BRACKET,NULL,LOAD CAPACITY,1.07,KILOGRAM,NULL,MEASURED_NUMBER,Completed,Louis Hattingh,TX,TX,Transmission,39:29.6,Louis Hattingh,00:24.9,BRACKET Materials L- brackets 2 Signed.pdf,BRACKET:L MOUNTING;STEEL S355JR;1.07 KG,NON-STOCK MATERIAL,P&S Plnt Cndctr Subs,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,BRACKET: TYPE: L MOUNTING; MATERIAL: STEEL S355JR; DIMENSIONS: WD 40 X LG 405 X HT 355 X THK 8 MM; APPLICATION: ATTACHED LABELS AND PHASING DISCS; LOAD CAPACITY: 1.07 KG; DRAWING NO: 0.54/1794 REV 3; SPECIFICATION: SANS 1431; ALL BOLTS AND NUTS TO CONFORM TO SABS 135 AND STRENGTH GRADE 4.8,TRANSMISSION,Transmission,UNCATEGORISED,4
M-REQ-000125769,Creation Request,M000299049,744914,BOLT,NULL,DIAMETER,M30/M24,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,25:47.7,Jabu Mchunu,42:30.3,NULL,BOLT:KRLBLR1-6AH121N;DRIVE PINION;LG 110,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,BOLT: TYPE: DRIVE PINION; DIAMETER: M30/M24 MM; LENGTH: 110 MM; HEAD: HEXAGON; MATERIAL: GR8.8; OEM P/N: KRLBLR1-6AH121N; DRAWING NO: 1Z3118 & Z3080,GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000126079,Creation Request,M000299164,745029,"SOLENOID, ELECTRICAL",NULL,DUTY TYPE,24 HRS,NULL,NULL,CONTROLLED_CONCEPT,Completed,Chris Wolfaardt,ERI,ERI,Eskom Rotek Industries,08:31.7,Chris Wolfaardt,30:29.6,Material DCF - SOLENOID ELECTRICAL (1) 250 bar.pdf,SOLENOID ELECT:24 HRS;220 V,SPARE PARTS,P&S Plnt TRF,NULL,System Process,NULL,Eskom Rotek Industries (ERI),NULL,NULL,NULL,-,NULL,NULL,"SOLENOID, ELECTRICAL: DUTY TYPE: 24 HRS; COIL VOLTAGE: 220 V; CONNECTION: 1/2 INCH TUBE TO TUBE; INLINE; WORKING PRESSURE 250 BAR; STAINLESS STEEL",ERI,Eskom Rotek Industries,CORPORATE,5
M-REQ-000129633,Creation Request,M000299579,745444,"MODULE, ELECTRONIC",NULL,VOLTAGE,400,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,40:14.2,Jabu Mchunu,51:37.7,NULL,"MOD, ELEC:400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: THREE PHASES BRIDGE 600A NC COMPOSED OF 6XST330C14 + 3XAR82/240+240/495; VOLTAGE: 400 V; MANUF P/N: 104061061-UPS 2-DT582 621-L15-1877; K1 AUXBAY C&I UPS 2 - UPS 2 - 10 BRS 20  - 100KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000116484,Creation Request,M000293324,739189,"SCREW, SET",NULL,THREAD,13 TPI,NULL,NULL,CONTROLLED_CONCEPT,Completed,Nellie Groenewald,ESK,ESK,Eskom,13:02.4,Nellie Groenewald,42:49.5,Ben Hlwatswayo  - 865005-2941 SCREW SET.pdf,SCRW SET:1/2 IN;13 TPI;2-1/4 IN;HEX;STL,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"SCREW, SET: NOMINAL THREAD DIAMETER: 1/2 IN; THREAD: 13 TPI; THREAD LENGTH: 2-1/4 IN; HEAD STYLE: HEX; MATERIAL: STEEL; APPLICATION: SOOTBLOWER; MANUF P/N: 865005-2941; CAT NO: IM 123/6951; FOR USE ON DIAMOND POWER LANCE SOOTBLOWER",GENERATION,Duvha Power Station,COAL FLEET,4
M-REQ-000120232,Creation Request,M000296608,742473,MUSHROOM,NULL,PACKAGE WEIGHT,1,KILOGRAM,NULL,MEASURED_NUMBER,Completed,IREEN MUSONDA,CX,6770,Eskom Academy of Learning,27:25.5,IREEN MUSONDA,50:17.0,Material DCF - MUSHROOM BROWN FRESH.pdf,MUSHROOM:BROWN FRESH;PLASTIC BAG;1 KG,ECASS FOOD SUPPLIES,G/Serv Cater Fruit,NULL,System Process,NULL,Corporate (CX),NULL,NULL,NULL,-,NULL,NULL,MUSHROOM: TYPE: BROWN FRESH; PACKAGE TYPE: PLASTIC BAG; PACKAGE WEIGHT: 1 KG; PHYSICAL FORM: BROWN CAPS AND BROWN STALKS,CORPORATE,Eskom Academy of Learning,CORPORATE,4
M-REQ-000118385,Creation Request,M000295361,741226,"MODULE, ELECTRONIC",NULL,TYPE,CUX BOARD(CUX-00) AND CANIF BOARD(CANIF-00),NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,52:11.0,Jabu Mchunu,40:05.1,NULL,"MOD, ELEC:220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: CUX BOARD(CUX-00) AND CANIF BOARD(CANIF-00); VOLTAGE: 220 V; MANUF P/N: 6911100000-6911080000-DUAL UPS 2-DT320876-L12-1024; K4 ACC - DUAL UPS 2 - 42 BRD 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000122235,Creation Request,M000297916,743781,GRID,NULL,MATERIAL,SPRING STEEL,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,24:03.1,Jabu Mchunu,41:16.5,NULL,GRID:KNDBLR1-6ID26;SPRING STEEL,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,GRID: TYPE: COUPLING SPRING SIZE 666; MATERIAL: SPRING STEEL; OEM P/N: KNDBLR1-6ID26; DRAWING NO: YA 7524,GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000123173,Creation Request,M000298627,744492,"ELEMENT, HEATER",NULL,POTENTIAL,380,VOLT,NULL,MEASURED_NUMBER,Completed,MOHAMED BHORAT,GX,3260,Majuba Power Station,23:34.7,MOHAMED BHORAT,10:20.5,Element Unit 456.pdf,ELEMENT HTR:DIA 53 X LG 460 MM;IMMERSION,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"ELEMENT, HEATER: DIMENSIONS: DIA 53 X LG 460 MM; TYPE: IMMERSION; POTENTIAL: 380 V; POWER: 3000 X 3 W; RADIUS: 55 MM; MATERIAL: NICKEL & CHROME; TEMPERATURE RATING: 100 DEG C; SPECIFICATION: FITS INTO A TUBE; CURRENT: 8/PHASE A; ELEMENT IS USED OF BFP UNIT 1-3 LUBE OIL TANK",GENERATION,Majuba Power Station,COAL FLEET,5
M-REQ-000122757,Creation Request,M000298519,744384,CUTTER,NULL,SIZE,DIA 75 X DP 80,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Chris Wolfaardt,ESK,ESK,Eskom,27:54.6,Chris Wolfaardt,50:24.4,NULL,CUTTER:ANNULAR;DIA 75 X DP 80 MM,PROD. RESOURCES/TOOLS,T/S MRO Consumables,NULL,System Process,NULL,Eskom Rotek Industries (ERI),NULL,NULL,NULL,-,NULL,NULL,CUTTER: TYPE: ANNULAR; SIZE: DIA 75 X DP 80 MM; MATERIAL: TUNGSTEN CARBIDE TIPPED,ERI,Eskom Rotek Industries,CORPORATE,5
M-REQ-000113585,Creation Request,M000292121,737986,PIPE,NULL,GRADE,ANSI B36.10,NULL,NULL,CONTROLLED_CONCEPT,Completed,MOLEBOGENG MALOKA,GX,3290,Tutuka Power Station,11:24.9,MOLEBOGENG MALOKA,40:16.0,20240305103541.pdf,PIPE:ID 100 M;LG 6 MM;CARBON STEEL;SCH40,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"PIPE: INSIDE DIAMETER: 100 M; LENGTH: 6 MM; MATERIAL: CARBON STEEL; SPECIFICATION: ANSI B36.19; GRADE: ANSI B36.10; SCHEDULE: SCH40; STRUCTURE: HOT DEEP GALVANISED; TYPE: SCH40; HOT DEEP GALVANIZED PIPE, DN100 SCHEDULE 40, MATERIAL CERTIFICATE MUST BE SUBMITTED WITH RETURNABLES",GENERATION,Tutuka Power Station,COAL FLEET,4
M-REQ-000115201,Creation Request,M000292824,738689,"TEE, TUBE",NULL,MATERIAL,PLASTIC/BRASS,NULL,NULL,CONTROLLED_CONCEPT,Completed,Moonira Khan,GX,3550,Drakensberg Pumped Storage,28:03.9,Moonira Khan,40:21.5,Material DCF - TEE TUBE-signed.pdf,TEE TUBE:6 MM;PUSH IN;PLASTIC/BRASS,SPARE PARTS,Prim & Second Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"TEE, TUBE: SIZE: 6 MM; CONNECTION: PUSH IN; MATERIAL: PLASTIC/BRASS",GENERATION,Peaking,PEAKING,4
M-REQ-000112020,Creation Request,M000291751,737616,"CALLIPER, MICROMETER",NULL,RANGE,0 - 90,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,GX,3380,Kusile Power Station,03:24.8,Jabu Mchunu,10:15.3,Material DCF - CALLIPER MICROMETER2.pdf,CALLIPER MCRMTR:DIGITAL;0 - 90 MM,NON-STOCK MATERIAL,GX Plant,NULL,System Process,NULL,Corporate (CX),NULL,NULL,NULL,-,NULL,NULL,"CALLIPER, MICROMETER: TYPE: DIGITAL; RANGE: 0 - 90 MM; GRADUATIONS: +/-0,004MM; IMPERICAL AND METRIC 
 BATTERY OPERATED",GENERATION,Kusile Power Station,COAL FLEET,4
M-REQ-000112020,Creation Request,M000291751,737616,"CALLIPER, MICROMETER",NULL,RANGE,0 - 90,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,GX,3380,Kusile Power Station,03:24.8,Jabu Mchunu,10:15.3,Material DCF - CALLIPER MICROMETER2.pdf,CALLIPER MCRMTR:DIGITAL;0 - 90 MM,NON-STOCK MATERIAL,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"CALLIPER, MICROMETER: TYPE: DIGITAL; RANGE: 0 - 90 MM; GRADUATIONS: +/-0,004MM; IMPERICAL AND METRIC 
 BATTERY OPERATED",GENERATION,Kusile Power Station,COAL FLEET,4
M-REQ-000112932,Creation Request,M000292037,737902,"ISOLATOR, ELECTRICAL",NULL,PHASE SPACING,1200,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Louis Hattingh,ESK,ESK,Eskom,36:37.6,Louis Hattingh,50:22.1,NULL,"ISO:33 KV;2500 A;31,5 KA;H/O;LEFT HAND;3",PRIMARY ENERGY,P&S Plnt S/Gear,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"ISOLATOR, ELECTRICAL: POTENTIAL: 33 KV; CURRENT: 2500 A; SHORT TIME CURRENT: 31,5 KA; OPERATION: H/O; EARTH SWITCH CONFIGURATION: LEFT HAND; CONTROL VOLTAGE: 110/220 V; PHASE SPACING: 1200 MM; BASIC INSULATION LEVEL: 170 KV; CREEPAGE: 31 MM/KV; SWITCHGEAR DESIGN: THREE COLUMN; TYPE: DOUBLE SIDE BREAK; AUXILIARY SWITCH ARRANGEMENT: 9G; 2GS; 5M; 2F; 6N; SPECIFICATION: 240-56063815; APPLICATION: ALL CIRCUITS; POLE: 3",TRANSMISSION,Transmission,UNCATEGORISED,4
M-REQ-000129509,Creation Request,M000300561,746426,SWITCH,NULL,POTENTIAL,250,VOLT ALTERNATING CURRENT,NULL,MEASURED_NUMBER,Completed,Agnes Tsima,ESK,ESK,Eskom,15:24.7,Agnes Tsima,31:34.0,9509.pdf,SWITCH:3 ROLLER 32 POSITION;250 VAC;5 A,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,SWITCH: TYPE: 3 ROLLER 32 POSITION; POTENTIAL: 250 VAC; CURRENT: 5 A; CONTACT ARRANGEMENT: (2) 3NO 3NC; ACTION: (2) DPDT; MOUNT: THREADED; POWER: 120 W,GENERATION,Matla Power Station,COAL FLEET,4
M-REQ-000122508,Creation Request,M000298618,744483,"HOSE, FLEXIBLE METAL",NULL,RATING,1000 KPA,NULL,NULL,CONTROLLED_CONCEPT,Completed,MOHAMED BHORAT,GX,3260,Majuba Power Station,39:33.5,MOHAMED BHORAT,00:34.0,DCF-HOSE FLEXIBLE METAL HALF INCH SA FURNCO.pdf,HOSE FLEX MTL:½ INCH;LG 2.5 M;½ IN,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"HOSE, FLEXIBLE METAL: HOSE SIZE: ½ INCH; LENGTH: 2.5 M; CONNECTION SIZE: ½ IN; CONNECTION TYPE: STRAIGHT; MATERIAL: SS PROTECTIVE BRADED SLEEVE; RATING: 1000 KPA; TYPE: CONVOLUTE; SUPPL P/N: C/6; FITTINGS FEMALE SWIVEL X1 STRAIGHT AND X1 - 90’ BEND STAINLESS STEEL FITTINGS, STAMP LABEL BLANK, IDENTIFICATION LABEL MANUFACTURE DATE, SERIAL NUMBER, MAXIMUM PRESSURE 1MPA, OPERATING TEMPERATURE GREATER THAN 150’C; MEDIUM LPG GAS AND AIR MIXTURE, PLEASE INCLUDE THE FITTINGS OF BOTH ENDS OF THE HOSES TO FIT THE PREMIX STATION AND NEW IGNITOR, PURPOSE HOSE TO CONNECT THE NEW IGNITOR PREMIX STATION TO THE NEW IGNITOR ROD",GENERATION,Majuba Power Station,COAL FLEET,4
M-REQ-000118362,Creation Request,M000295167,741032,"MODULE, ELECTRONIC",NULL,VOLTAGE,220,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,51:36.7,Jabu Mchunu,44:18.7,NULL,"MOD, ELEC:220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: THYRISTOR-THYRISTOR ITAV = 26A 1200V; VOLTAGE: 220 V; MANUF P/N: 104020111-DUAL UPS 1-DT320876-L12-1024; K4 ACC - DUAL UPS 1 - 42 BRD 10  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000114685,Creation Request,M000292619,738484,"DIAPHRAGM, PUMP",NULL,DIMENSIONS,WD 50 x LG 90 x HT 60,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Delano Adriaanse,GX,3590,Ingula Pump Storage,01:07.0,Delano Adriaanse,10:27.3,20240320112315.pdf,DIAPHRAGM PMP:WD 50 x LG 90 x HT 60 MM,SPARE PARTS,GX Plnt Pumps,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"DIAPHRAGM, PUMP: DIMENSIONS: WD 50 x LG 90 x HT 60 MM; MATERIAL: PPS; PRESSURE RATING: 1.4 BAR; TYPE: PU2312-NMP830-6.09; SUPPL P/N: 456-0017-07; 24 DC GAS PUMP MOTOR",GENERATION,Peaking,PEAKING,4
M-REQ-000121161,Creation Request,M000297452,743317,"MODULE, ELECTRONIC",NULL,TYPE,S/A BRDGUPS,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,56:10.3,Jabu Mchunu,26:25.4,NULL,"MOD, ELEC:S/A BRDGUPS;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: S/A BRDGUPS; VOLTAGE: 220 V; MANUF P/N: 50431362112123-DUAL UPS 1-DT320876-L13-1379; K1 ACC - DUAL UPS 1 - 12 BRD 10  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
